Estacion,Tipo dia,Descripcio_causa_mediata,Descripcio_torn,Descripcio_tipus_accident,Tipo_vehiculo,Genero,Edad,Barrio
Invierno,Laborable,Canvi de carril sense precaucio,Nit,Colision lateral,Motocicleta,Home,[18;33],la Sagrera
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],Sant Gervasi - la Bonanova
Invierno,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[18;33],la Marina del Prat Vermell
Verano,Laborable,No respectar distancies,Mati,Abast,Furgoneta,Home,[34;50],Provencals del Poblenou
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[34;50],el Camp d'en Grassot i Gracia Nova
Otono,No laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],Sant Antoni
Invierno,Laborable,Manca d'atencio a la conduccio,Nit,Abast,Motocicleta,Home,[18;33],"Sant Pere, Santa Caterina i la Ribera"
Primavera,Laborable,No respectar distancies,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],el Fort Pienc
Invierno,No laborable,Gir indegut o sense precaucio,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],la Teixonera
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],Sant Antoni
Verano,Laborable,Altres,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],Sant Antoni
Invierno,Laborable,Desobeir samoforo,Nit,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,Menor,el Poblenou
Invierno,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],el Poble-sec
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision fronto-lateral,Turisme,Home,[18;33],la Maternitat i Sant Ramon
Invierno,No laborable,Manca precaucio incorporacio circulacio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Sant Gervasi - la Bonanova
Primavera,Laborable,No determinada,Tarda,Colision lateral,Motocicleta,Home,[18;33],l'Antiga Esquerra de l'Eixample
Verano,Laborable,Desobeir altres senyals,Mati,Colision frontal,Bicicleta,Dona,[18;33],la Dreta de l'Eixample
Invierno,No laborable,Manca d'atencio a la conduccio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[18;33],Sant Gervasi - Galvany
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Home,[51;70],l'Antiga Esquerra de l'Eixample
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],la Salut
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Atropellament,Veh. Mobilidad personal con o sin motor,Dona,[34;50],Horta
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],el Putxet i el Farro
Otono,Laborable,Desobeir altres senyals,Nit,Colision fronto-lateral,Motocicleta,Home,[34;50],Navas
Primavera,Laborable,No determinada,Mati,Abast,Motocicleta,Dona,[18;33],el Raval
Primavera,Laborable,Desobeir samoforo,Mati,Altres,Veh. Mobilidad personal con o sin motor,Dona,[34;50],l'Antiga Esquerra de l'Eixample
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[51;70],l'Antiga Esquerra de l'Eixample
Invierno,Laborable,Desobeir altres senyals,Tarda,Colision lateral,Motocicleta,Dona,[51;70],el Coll
Verano,No laborable,Manca d'atencio a la conduccio,Tarda,Xoc contra element estatic,Turisme,Home,[18;33],l'Antiga Esquerra de l'Eixample
Otono,Laborable,No determinada,Tarda,Colision lateral,Motocicleta,Dona,[34;50],la Dreta de l'Eixample
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Colision lateral,Turisme,Home,[18;33],Sants
Invierno,Laborable,Altres,Tarda,Abast,Motocicleta,Home,[18;33],el Raval
Primavera,Laborable,Altres,Tarda,Colision lateral,Bicicleta,Home,[34;50],Sant Antoni
Otono,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],el Raval
Primavera,No laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[51;70],la Dreta de l'Eixample
Primavera,No laborable,Gir indegut o sense precaucio,Tarda,Colision frontal,Turisme,Dona,[51;70],Provencals del Poblenou
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],Provencals del Poblenou
Otono,Laborable,No respectar distancies,Tarda,Abast,Turisme,Home,[51;70],les Corts
Otono,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Turisme,Home,[34;50],la Marina del Prat Vermell
Primavera,Laborable,Altres,Tarda,Xoc contra element estatic,Turisme,Home,[51;70],"Sant Pere, Santa Caterina i la Ribera"
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Dona,[34;50],el Clot
Otono,No laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[18;33],el Carmel
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Dona,[18;33],la Dreta de l'Eixample
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Xoc contra element estatic,Turisme,Dona,[34;50],el Putxet i el Farro
Verano,No laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[18;33],les Corts
Verano,No laborable,Manca d'atencio a la conduccio,Nit,Caiguda (dues rodes),Motocicleta,Home,[34;50],l'Antiga Esquerra de l'Eixample
Invierno,No laborable,Gir indegut o sense precaucio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],l'Antiga Esquerra de l'Eixample
Otono,Laborable,Altres,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[34;50],Diagonal Mar i el Front Maritim del Poblenou
Verano,Laborable,Desobeir altres senyals,Mati,Colision lateral,Motocicleta,Home,[18;33],el Camp d'en Grassot i Gracia Nova
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],l'Antiga Esquerra de l'Eixample
Primavera,No laborable,Desobeir altres senyals,Nit,Colision lateral,Furgoneta,Home,[51;70],l'Antiga Esquerra de l'Eixample
Verano,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[18;33],les Corts
Otono,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[18;33],Sant Andreu
Verano,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[34;50],Sant Andreu
Verano,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[34;50],l'Antiga Esquerra de l'Eixample
Primavera,Laborable,Altres,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Sant Gervasi - Galvany
Invierno,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[51;70],la Dreta de l'Eixample
Verano,Laborable,Manca precaucio incorporacio circulacio,Tarda,Colision lateral,Motocicleta,Home,[34;50],l'Antiga Esquerra de l'Eixample
Primavera,Laborable,Altres,Nit,Caiguda (dues rodes),Motocicleta,Home,[34;50],les Corts
Primavera,Laborable,Manca d'atencio a la conduccio,Nit,Caiguda (dues rodes),Motocicleta,Home,[34;50],la Bordeta
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Caiguda (dues rodes),Motocicleta,Dona,[18;33],el Raval
Invierno,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],Vallcarca i els Penitents
Primavera,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Bicicleta,Dona,[18;33],Hostafrancs
Primavera,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Sant Gervasi - la Bonanova
Primavera,No laborable,Manca d'atencio a la conduccio,Nit,Colision lateral,Motocicleta,Dona,[18;33],Provencals del Poblenou
Invierno,No laborable,Manca d'atencio a la conduccio,Tarda,Abast,Furgoneta,Home,[34;50],Provencals del Poblenou
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[18;33],Sant Andreu
Primavera,Laborable,No determinada,Mati,Abast,Turisme,Home,[34;50],la Dreta de l'Eixample
Invierno,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],la Dreta de l'Eixample
Otono,Laborable,Desobeir altres senyals,Nit,Colision fronto-lateral,Motocicleta,Home,[34;50],Sant Gervasi - Galvany
Verano,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],el Congres i els Indians
Primavera,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Dona,[34;50],la Bordeta
Primavera,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,Menor,les Corts
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],la Salut
Primavera,Laborable,Altres,Tarda,Colision frontal,Motocicleta,Dona,[51;70],el Fort Pienc
Primavera,Laborable,Desobeir altres senyals,Nit,Colision fronto-lateral,Motocicleta,Home,[18;33],la Barceloneta
Invierno,Laborable,Gir indegut o sense precaucio,Mati,Colision frontal,Motocicleta,Home,[51;70],Sants
Otono,No laborable,No determinada,Mati,Colision lateral,Motocicleta,Home,[51;70],la Maternitat i Sant Ramon
Otono,No laborable,No respectar distancies,Mati,Abast,Turisme,Dona,[34;50],la Dreta de l'Eixample
Primavera,Laborable,Altres,Mati,Colision lateral,Veh. Mobilidad personal con o sin motor,Dona,[34;50],Baro de Viver
Invierno,Laborable,No respectar distancies,Mati,Abast multiple,Motocicleta,Home,[34;50],la Nova Esquerra de l'Eixample
Invierno,Laborable,No determinada,Mati,Colision lateral,Motocicleta,Home,[34;50],l'Antiga Esquerra de l'Eixample
Verano,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],el Carmel
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],Sant Gervasi - la Bonanova
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[51;70],Sant Gervasi - la Bonanova
Primavera,Laborable,Altres,Tarda,Xoc contra element estatic,Motocicleta,Home,[18;33],la Barceloneta
Verano,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Motocicleta,Home,[18;33],el Baix Guinardo
Verano,No laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Turisme,Home,[18;33],el Baix Guinardo
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[34;50],el Putxet i el Farro
Otono,Laborable,Canvi de carril sense precaucio,Mati,Caiguda (dues rodes),Motocicleta,Home,[51;70],la Dreta de l'Eixample
Verano,Laborable,Manca precaucio incorporacio circulacio,Tarda,Colision lateral,Motocicleta,Home,mas 70,les Corts
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Caiguda (dues rodes),Motocicleta,Home,[34;50],el Camp de l'Arpa del Clot
Invierno,Laborable,Gir indegut o sense precaucio,Nit,Colision fronto-lateral,Motocicleta,Home,[18;33],Vallcarca i els Penitents
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],el Besos i el Maresme
Invierno,No laborable,No respectar distancies,Mati,Persecucion,Bicicleta,Home,[34;50],Baro de Viver
Otono,Laborable,Gir indegut o sense precaucio,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],la Nova Esquerra de l'Eixample
Otono,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],Sants - Badal
Otono,No laborable,Altres,Nit,Colision lateral,Turisme,Home,[18;33],Vallcarca i els Penitents
Otono,No laborable,No respectar distancies,Nit,Abast,Motocicleta,Home,[18;33],la Vila de Gracia
Otono,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Dona,[18;33],Provencals del Poblenou
Primavera,Laborable,No respectar distancies,Tarda,Abast,Turisme,Dona,[18;33],Provencals del Poblenou
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Caiguda (dues rodes),Motocicleta,Home,[51;70],el Camp de l'Arpa del Clot
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Home,[34;50],la Sagrada Familia
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[34;50],la Sagrera
Invierno,Laborable,Manca precaucio incorporacio circulacio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],la Vall d'Hebron
Primavera,Laborable,No determinada,Tarda,Colision fronto-lateral,Motocicleta,Home,[51;70],Montbau
Primavera,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[34;50],Sant Marti de Provencals
Verano,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Vall d'Hebron
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],les Corts
Otono,No laborable,Manca d'atencio a la conduccio,Nit,Caiguda (dues rodes),Bicicleta,Dona,[18;33],Sants
Otono,Laborable,Altres,Mati,Colision fronto-lateral,Motocicleta,Dona,[34;50],Sants
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[51;70],Sant Gervasi - la Bonanova
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Xoc contra element estatic,Turisme,Home,[34;50],la Nova Esquerra de l'Eixample
Invierno,Laborable,No respectar distancies,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Marina del Prat Vermell
Primavera,Laborable,Altres,Tarda,Abast,Veh. Mobilidad personal con o sin motor,Dona,[34;50],les Roquetes
Verano,Laborable,Manca precaucio incorporacio circulacio,Mati,Caiguda (dues rodes),Motocicleta,Home,[18;33],la Trinitat Vella
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[51;70],l'Antiga Esquerra de l'Eixample
Verano,Laborable,Desobeir altres senyals,Nit,Colision fronto-lateral,Motocicleta,Home,[18;33],la Teixonera
Otono,No laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Home,[18;33],Sant Gervasi - Galvany
Verano,Laborable,No respectar distancies,Mati,Colision lateral,Motocicleta,Home,[51;70],Hostafrancs
Otono,No laborable,Manca d'atencio a la conduccio,Tarda,Abast multiple,Motocicleta,Home,[18;33],Vallcarca i els Penitents
Primavera,No laborable,Manca d'atencio a la conduccio,Nit,Xoc contra element estatic,Motocicleta,Home,[34;50],el Parc i la Llacuna del Poblenou
Otono,Laborable,Altres,Tarda,Colision frontal,Motocicleta,Home,[18;33],el Parc i la Llacuna del Poblenou
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Desconegut
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Salut
Otono,Laborable,Desobeir altres senyals,Mati,Colision lateral,Motocicleta,Dona,[34;50],la Sagrada Familia
Primavera,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Motocicleta,Home,[18;33],la Sagrada Familia
Verano,No laborable,Altres,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],Sants
Primavera,No laborable,Adelantamiento improcedente,Mati,Colision lateral,Motocicleta,Home,[34;50],Diagonal Mar i el Front Maritim del Poblenou
Otono,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],Navas
Primavera,No laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],el Bon Pastor
Primavera,No laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[18;33],Vallcarca i els Penitents
Otono,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[51;70],Vallcarca i els Penitents
Primavera,Laborable,Altres,Tarda,Atropellament,Motocicleta,Home,[51;70],el Putxet i el Farro
Primavera,No laborable,Desobeir samoforo,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],Navas
Verano,Laborable,Adelantamiento improcedente,Mati,Colision lateral,Motocicleta,Home,[51;70],Pedralbes
Invierno,Laborable,No determinada,Tarda,Caiguda (dues rodes),Motocicleta,Dona,[34;50],la Marina de Port
Primavera,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Verano,No laborable,Manca d'atencio a la conduccio,Mati,Caiguda (dues rodes),Motocicleta,Home,[18;33],el Poble-sec
Invierno,No laborable,Manca precaucio efectuar marxa enrera,Mati,Altres,Turisme,Dona,[51;70],Sant Genis dels Agudells
Verano,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],el Parc i la Llacuna del Poblenou
Primavera,Laborable,No respectat pas de vianants,Nit,Atropellament,Veh. Mobilidad personal con o sin motor,Home,[18;33],la Dreta de l'Eixample
Primavera,No laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[34;50],el Camp de l'Arpa del Clot
Invierno,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[18;33],Sarria
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[18;33],la Sagrada Familia
Otono,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[34;50],el Parc i la Llacuna del Poblenou
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Turisme,Home,[51;70],la Maternitat i Sant Ramon
Primavera,No laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],Sants
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Dona,[51;70],Sant Gervasi - Galvany
Verano,Laborable,No determinada,Tarda,Xoc contra element estatic,Camion,Dona,[34;50],Desconegut
Verano,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Bicicleta,Home,Menor,la Dreta de l'Eixample
Primavera,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[34;50],l'Antiga Esquerra de l'Eixample
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Colision lateral,Motocicleta,Home,[51;70],la Maternitat i Sant Ramon
Primavera,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Turisme,Dona,[51;70],la Dreta de l'Eixample
Verano,Laborable,No determinada,Mati,Caiguda (dues rodes),Motocicleta,Dona,[18;33],Sant Antoni
Verano,No laborable,No determinada,Nit,Abast,Turisme,Home,[51;70],Pedralbes
Verano,No laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[34;50],Pedralbes
Otono,Laborable,No determinada,Mati,Caiguda (dues rodes),Motocicleta,Home,[34;50],les Corts
Otono,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[51;70],la Font de la Guatlla
Otono,Laborable,Canvi de carril sense precaucio,Mati,Caiguda (dues rodes),Motocicleta,Home,[51;70],la Font de la Guatlla
Verano,Laborable,Altres,Tarda,Colision lateral,Motocicleta,Home,[34;50],Horta
Otono,No laborable,Manca d'atencio a la conduccio,Mati,Colision fronto-lateral,Motocicleta,Home,[51;70],Ciutat Meridiana
Primavera,Laborable,Desobeir altres senyals,Tarda,Colision fronto-lateral,Motocicleta,Home,Menor,el Guinardo
Otono,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],l'Antiga Esquerra de l'Eixample
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[34;50],la Dreta de l'Eixample
Primavera,Laborable,Altres,Mati,Colision lateral,Motocicleta,Dona,[34;50],l'Antiga Esquerra de l'Eixample
Verano,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[34;50],les Corts
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Dona,[18;33],el Guinardo
Otono,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[34;50],les Corts
Invierno,No laborable,Manca d'atencio a la conduccio,Nit,Xoc contra element estatic,Turisme,Dona,[18;33],Diagonal Mar i el Front Maritim del Poblenou
Verano,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[18;33],la Vila de Gracia
Verano,Laborable,Adelantamiento improcedente,Mati,Colision lateral,Motocicleta,Dona,[18;33],el Parc i la Llacuna del Poblenou
Primavera,No laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[18;33],Sants
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[34;50],Provencals del Poblenou
